source,outcode,sold_date,address,postcode,price,bedrooms,tenure,sale_class,lat,lng,ingest_ts
propertydata/sold-prices,SP7,2025-03-21,"19, Jeanneau Close, SP7 8PQ",SP7 8PQ,220000,2,freehold,old_stock,51.0072605,-2.1870767,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-21,"23, Hilltop Grove, SP7 8TU",SP7 8TU,465000,3,freehold,old_stock,51.0177731,-2.1912835,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-21,"31, Brook Close, Tisbury, SP3 6PW",SP3 6PW,335000,,freehold,old_stock,51.0623984,-2.0860454,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-21,"1, The Mallards, Tisbury, SP3 6SD",SP3 6SD,513000,,freehold,old_stock,51.0608508,-2.083291,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-20,"Flat 25, Barnaby Mill, Barnaby Mead, SP8 4AD",SP8 4AD,124800,2,leasehold,old_stock,51.0380269,-2.2750279,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-19,"15, Great Barton Hill Road, SP8 4AF",SP8 4AF,634930,,freehold,new_build,51.0331356,-2.2904161,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-19,"34, Trinity Road, SP7 8FZ",SP7 8FZ,187500,2,freehold,old_stock,51.0054309,-2.1839024,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-19,"6, The Rickyard, SP7 8FW",SP7 8FW,270000,3,freehold,old_stock,51.0023613,-2.1808355,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-18,"Reading Room Cottage, Compton Abbas, SP7 0NQ",SP7 0NQ,250000,,freehold,old_stock,50.9662691,-2.1858097,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-18,"3, College Arms Close, Stour Row, SP7 0QG",SP7 0QG,375000,,freehold,old_stock,50.9882427,-2.258302,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-18,"16, Bimport, SP7 8AX",SP7 8AX,380000,3,freehold,old_stock,51.0052681,-2.2010797,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-18,"6, Church Walk, Motcombe, SP7 9NU",SP7 9NU,400000,,freehold,old_stock,51.0264998,-2.2154867,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-17,"12, Meadowcroft, SP8 4SR",SP8 4SR,60000,1,leasehold,old_stock,51.031924,-2.2707146,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-17,"5, Christys Gardens, SP7 8QN",SP7 8QN,270000,,freehold,old_stock,51.0074474,-2.1883032,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-17,"51, Vale View, SP7 8TH",SP7 8TH,290000,,freehold,old_stock,51.0176698,-2.1905686,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-17,"30, Imber Road, SP7 8RX",SP7 8RX,300000,,freehold,old_stock,51.0080935,-2.1840206,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-14,"Royal Lodge, 23, Newbury, SP8 4WG",SP8 4WG,112000,,leasehold,old_stock,51.0365338,-2.2707242,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-14,"4, Church View, Bourton, SP8 5BT",SP8 5BT,212500,,freehold,old_stock,51.0718071,-2.3332879,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-14,"Red House, Back Street, East Stour, SP8 5JY",SP8 5JY,350000,,freehold,old_stock,51.0083917,-2.2845806,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-14,"14, Great Barton Hill Road, SP8 4AF",SP8 4AF,513000,,freehold,new_build,51.0331356,-2.2904161,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-14,"6, Mampitts Road, SP7 8PG",SP7 8PG,203000,2,freehold,old_stock,51.00542,-2.1832259,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-14,"9, Mampitts Lane, SP7 8FN",SP7 8FN,231000,2,freehold,old_stock,51.0055777,-2.1814788,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-14,"48, Anstee Road, SP7 8GT",SP7 8GT,310000,3,freehold,old_stock,51.0092549,-2.1819146,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-13,"Flat 2, St James House, St James Street, SP7 8HE",SP7 8HE,205100,2,leasehold,old_stock,51.0041315,-2.1976733,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-12,"20, Freame Way, SP8 4RA",SP8 4RA,405000,3,freehold,old_stock,51.0333656,-2.28908,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-12,"2, Sutton View, Fontmell Magna, SP7 0QN",SP7 0QN,515000,,freehold,new_build,50.9489458,-2.1923953,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-12,"Little Barrow, High Street, Fovant, SP3 5JL",SP3 5JL,625000,,freehold,old_stock,51.0574042,-1.9937009,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-12,"Winterbourne House, The Street, Chilmark, SP3 5AU",SP3 5AU,696250,,freehold,old_stock,51.0908595,-2.043338,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-11,"45, Cloverfields, SP8 4UR",SP8 4UR,250000,3,freehold,old_stock,51.0482745,-2.279703,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-11,"18, Poppyfields, SP8 4TH",SP8 4TH,285000,3,freehold,old_stock,51.0481512,-2.2771312,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-11,"Greendown, Wavering Lane West, SP8 4NR",SP8 4NR,330000,,freehold,old_stock,51.0408746,-2.2927708,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-11,"15, Fairey Crescent, SP8 4PE",SP8 4PE,340000,4,freehold,old_stock,51.0430506,-2.2751112,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-11,"63, Sorrel Way, SP8 4TP",SP8 4TP,341000,4,freehold,old_stock,51.0398684,-2.2907728,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-07,"6, King Edmund Court, SP8 4DL",SP8 4DL,127000,,leasehold,old_stock,51.0397974,-2.2805614,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-07,"31, Windsor Lane, Wyke, SP8 4TG",SP8 4TG,225000,,freehold,old_stock,51.0362386,-2.290136,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-07,"St Mary's Court, 1, St Mary's Place, SP8 4AT",SP8 4AT,253000,,freehold,old_stock,51.0385216,-2.2778955,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-07,"17, Victoria Road, SP8 4HY",SP8 4HY,310000,,freehold,old_stock,51.0361649,-2.2687489,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-07,"79, Lakeside Drive, SP8 4YX",SP8 4YX,310000,,freehold,new_build,51.030545,-2.2683998,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-07,"7, Common Mead Avenue, SP8 4NB",SP8 4NB,347500,,freehold,old_stock,51.0369561,-2.2801859,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-07,"11, Indus Road, SP7 8FU",SP7 8FU,275000,3,freehold,old_stock,51.0082238,-2.1802052,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-07,"The Churchloft, Church Street, Tisbury, SP3 6NH",SP3 6NH,290000,,leasehold,old_stock,51.0619853,-2.0810528,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-07,"Fern Cottage, West Street, Barford St Martin, SP3 4AH",SP3 4AH,308000,,freehold,old_stock,51.0814586,-1.9198784,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-05,"8, Fairlane, SP7 8RT",SP7 8RT,390000,4,freehold,old_stock,51.0060348,-2.1865205,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-05,"10, Clarendon Close, Dinton, SP3 5HG",SP3 5HG,370000,,freehold,old_stock,51.0843418,-1.9778577,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-04,"23, Heatherfields, SP8 4TT",SP8 4TT,213000,2,freehold,old_stock,51.0477365,-2.2759052,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-04,"12, Factory Hill, Bourton, SP8 5FN",SP8 5FN,295000,,freehold,old_stock,51.0772214,-2.3232027,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-04,"36, Hawthorn Avenue, SP8 4ST",SP8 4ST,439500,4,freehold,old_stock,51.0385366,-2.2819035,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-03,"Royal Lodge, 30, Newbury, SP8 4WG",SP8 4WG,77500,,leasehold,old_stock,51.0365338,-2.2707242,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-03,"Royal Lodge, 18, Newbury, SP8 4WG",SP8 4WG,115000,,leasehold,old_stock,51.036731,-2.277885,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-03,"3, Kings Court Road, SP8 4LD",SP8 4LD,270000,3,freehold,old_stock,51.0344851,-2.262565,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-03,"1, Wyatt Orchard, Fovant, SP3 5LB",SP3 5LB,550000,,freehold,old_stock,51.0621264,-2.0072102,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"3, Meadowcroft, SP8 4SR",SP8 4SR,60000,1,leasehold,old_stock,51.031924,-2.2707146,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"22, Wiltshire Close, SP8 4LZ",SP8 4LZ,206750,2,freehold,old_stock,51.0443823,-2.2819026,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"7, Cordery Gardens, SP8 4RJ",SP8 4RJ,235000,2,freehold,old_stock,51.045217,-2.2785569,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"34, Fairey Crescent, SP8 4PE",SP8 4PE,242500,2,freehold,old_stock,51.0441853,-2.2754069,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"11, Lockwood Terrace, SP8 4LQ",SP8 4LQ,248000,3,freehold,old_stock,51.0316555,-2.2595938,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"12, Trent Square, SP8 4FS",SP8 4FS,300000,5,freehold,old_stock,51.0335934,-2.2597976,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"22, Bryony Gardens, SP8 4TR",SP8 4TR,355000,4,freehold,old_stock,51.0411242,-2.2897208,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"16, Poppyfields, SP8 4TH",SP8 4TH,362000,3,freehold,old_stock,51.0477718,-2.2768556,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-28,"Fantley, Fantley Lane, Silton, SP8 5AH",SP8 5AH,650000,,freehold,old_stock,51.0746865,-2.310431,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-28,"2, The Bartons, SP7 8LN",SP7 8LN,186000,,freehold,old_stock,51.0071686,-2.2047575,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-28,"Fosse Cottage, Church Street, Fontmell Magna, SP7 0NY",SP7 0NY,190000,,freehold,old_stock,50.9523651,-2.1924114,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-28,"18, Sutton View, Fontmell Magna, SP7 0QN",SP7 0QN,235000,,freehold,new_build,50.9493521,-2.1924072,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-28,"69, Anstee Road, SP7 8GT",SP7 8GT,257500,,freehold,old_stock,51.0092586,-2.1822504,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-28,"19, Melbury Beacon View, SP7 8DG",SP7 8DG,375000,,freehold,new_build,51.000996,-2.179877,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-28,"Saddlers, Elm Hill, Motcombe, SP7 9HL",SP7 9HL,670000,,freehold,old_stock,51.0371551,-2.2205422,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-28,"88, Monmouth Road, Tisbury, SP3 6NR",SP3 6NR,305000,,freehold,old_stock,51.060874,-2.0910288,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-28,"2, Brook Close, Winterbourne Stoke, SP3 4SR",SP3 4SR,500000,,freehold,old_stock,51.1683916,-1.8919366,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-26,"White House, Maddington Street, Shrewton, SP3 4JL",SP3 4JL,725000,,freehold,old_stock,51.1948854,-1.9071169,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-25,"Woodfalls, The Avenue, Tisbury, SP3 6JG",SP3 6JG,380000,,freehold,old_stock,51.063254,-2.0798991,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-21,"22, Downsview Drive, SP8 4RL",SP8 4RL,230000,2,freehold,old_stock,51.0461071,-2.2768351,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-21,"34, Honeyfields, SP8 4TN",SP8 4TN,270000,3,freehold,old_stock,51.0470947,-2.2780071,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-21,"Willow Cottage, Kington Magna, SP8 5EW",SP8 5EW,315000,,freehold,old_stock,51.0057988,-2.3373928,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-21,"1, Great Barton Hill Road, SP8 4AF",SP8 4AF,385500,,freehold,new_build,51.0331356,-2.2904161,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-21,"6, Burton Close, SP7 8SW",SP7 8SW,205000,3,freehold,old_stock,51.0075194,-2.1837095,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-21,"31, Wildflower Lane, SP7 8UA",SP7 8UA,327750,,freehold,new_build,51.0136073,-2.1824837,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-21,"43, Brook Close, Tisbury, SP3 6PW",SP3 6PW,360000,,freehold,old_stock,51.0621181,-2.0852527,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-21,"Dinton Lodge, St Marys Road, Dinton, SP3 5HH",SP3 5HH,1075000,,freehold,old_stock,51.0855266,-1.9879666,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-20,"9, Bridge Close, SP8 4LS",SP8 4LS,235000,2,freehold,old_stock,51.0333738,-2.2655143,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-19,"2, Yeatmans Lane, SP7 8LR",SP7 8LR,375000,3,freehold,old_stock,51.0075666,-2.2029844,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-18,"6, King John Road, SP8 4PG",SP8 4PG,162000,1,freehold,old_stock,51.0356876,-2.2646753,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-18,"22, Barnaby Mead, SP8 4AL",SP8 4AL,735000,5,freehold,old_stock,51.0396007,-2.2749513,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-17,"Swanshurst, Shaftesbury Road, Fovant, SP3 5JA",SP3 5JA,675000,,freehold,old_stock,51.0550241,-1.9930438,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-14,"Flat 1, Riley Court, Newbury, SP8 4HG",SP8 4HG,223000,,leasehold,old_stock,51.0351461,-2.2705294,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-14,"10, Factory Hill, Bourton, SP8 5FN",SP8 5FN,270000,,freehold,old_stock,51.0772214,-2.3232027,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-14,"15, East Green, SP7 8FS",SP7 8FS,250000,,freehold,old_stock,51.002404,-2.1788095,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-14,"4, Church Close, Fontmell Magna, SP7 0NX",SP7 0NX,325000,,freehold,old_stock,50.9528529,-2.1936405,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-14,"4, The Thistles, SP7 8JH",SP7 8JH,420000,,freehold,new_build,51.0015076,-2.1805397,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-14,"7, Wardour Court, Tisbury, SP3 6QX",SP3 6QX,925000,,freehold,old_stock,51.0424062,-2.1072071,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-13,"Keepers Cottage, Fifehead Magdalen, SP8 5RR",SP8 5RR,640000,,freehold,old_stock,50.9923775,-2.3148682,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-13,"5, Church Hill, SP7 8QR",SP7 8QR,1200,,freehold,old_stock,51.0076146,-2.2078113,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-13,"Stonehaven, Leigh Lane, East Knoyle, SP3 6AP",SP3 6AP,1037250,,freehold,old_stock,51.072333,-2.172212,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-12,"The Jays, Wavering Lane West, SP8 4NR",SP8 4NR,395000,,freehold,old_stock,51.0422427,-2.2849629,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-12,"14, Castle Gardens, SP7 8GG",SP7 8GG,320000,,leasehold,old_stock,51.0043827,-2.2047185,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-11,"13, Shreen Way, SP8 4EL",SP8 4EL,235000,,freehold,old_stock,51.0426595,-2.2738816,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-11,"Kingmer, 8, Kingsman Lane, SP7 8HD",SP7 8HD,849200,,freehold,old_stock,51.0031098,-2.1963462,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-10,"16, High Street, SP8 4AW",SP8 4AW,135000,,freehold,old_stock,51.0378989,-2.2775984,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"14, Meadowcroft, SP8 4SR",SP8 4SR,75000,,leasehold,old_stock,51.0317699,-2.2708808,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"30, Lockwood Terrace, SP8 4LQ",SP8 4LQ,204000,,freehold,old_stock,51.0315479,-2.2588303,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"2, Pottery Villas, SP8 4JW",SP8 4JW,205000,,freehold,old_stock,51.0336833,-2.2707775,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"St Mary's Court, 3, St Mary's Place, SP8 4AT",SP8 4AT,239500,,freehold,old_stock,51.0385216,-2.2778955,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"25, Claremont Avenue, SP8 4RQ",SP8 4RQ,250000,2,freehold,old_stock,51.0453971,-2.2765653,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"9, Foxglove Close, Wyke, SP8 4TW",SP8 4TW,525000,,freehold,old_stock,51.0413798,-2.2843573,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-07,"The Retreat, Mapperton Hill, Milton On Stour, SP8 5QG",SP8 5QG,640000,,freehold,old_stock,51.0705367,-2.2805675,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-07,"27, Sweetmans Road, SP7 8EQ",SP7 8EQ,225000,3,freehold,old_stock,51.0116124,-2.1886256,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-07,"27, Bell Street, SP7 8AR",SP7 8AR,450000,4,freehold,old_stock,51.0068252,-2.1963058,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-06,"Trapdoor Farm, East Orchard, SP7 0LG",SP7 0LG,385000,,freehold,old_stock,50.9587737,-2.237824,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-05,"Myrtle Cottage, St Martins Square, SP8 4DP",SP8 4DP,390000,4,freehold,old_stock,51.038801,-2.2772948,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-05,"2, Victoria Mews, SP7 8EW",SP7 8EW,328000,2,freehold,old_stock,51.0083674,-2.1945924,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-02-05,"79, St James Street, SP7 8HQ",SP7 8HQ,397000,3,freehold,old_stock,51.0021879,-2.2019131,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-02-04,"Churchbury House, Matthews, Queen Street, SP8 4DZ",SP8 4DZ,190000,,leasehold,old_stock,51.0407236,-2.2772371,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-03,"19, Candown Road, Tilshead, SP3 4SJ",SP3 4SJ,200000,,freehold,old_stock,51.2310939,-1.9483359,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-03,"17, Salisbury Road, Steeple Langford, SP3 4NF",SP3 4NF,355000,,freehold,old_stock,51.1364718,-1.9463432,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-03,"5, Mount Lane, Barford St Martin, SP3 4AG",SP3 4AG,465000,,freehold,old_stock,51.0827277,-1.9202589,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-02-03,"2, Hatch Lane, Tisbury, SP3 6NT",SP3 6NT,565000,,freehold,old_stock,51.0618174,-2.1000437,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-31,"Ham Court, 8, Shaftesbury Road, SP8 4LU",SP8 4LU,80000,,leasehold,old_stock,51.0328298,-2.262142,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-31,"2, The Street, Stour Provost, SP8 5RZ",SP8 5RZ,200000,,freehold,old_stock,50.9932869,-2.2955959,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-31,"1, Wren Place, SP8 4WE",SP8 4WE,265000,3,freehold,old_stock,51.0320639,-2.2641434,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-31,"40, Woodsage Drive, SP8 4UF",SP8 4UF,270000,3,freehold,old_stock,51.039461,-2.2872023,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-31,"Shute Farm, Donhead St Mary, SP7 9DG",SP7 9DG,3122660,,freehold,old_stock,51.0206797,-2.1384133,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-01-31,"11, Springfield Park, Tisbury, SP3 6QN",SP3 6QN,412500,,freehold,old_stock,51.0607439,-2.0866752,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-30,"4, Denham Drive, Guys Marsh, SP7 0AJ",SP7 0AJ,180000,,freehold,old_stock,50.9826693,-2.2215088,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-30,"Farthings, The Street, Motcombe, SP7 9PE",SP7 9PE,360000,,freehold,old_stock,51.0283637,-2.215173,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-30,"Box Cottage, Cann Common, SP7 0DF",SP7 0DF,630000,,freehold,old_stock,50.9870846,-2.1692097,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-30,"Moot Cottage, Motcombe, SP7 9NT",SP7 9NT,640000,,freehold,old_stock,51.0259971,-2.2163493,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-01-30,"Oakfield, Furlong Way, Shrewton, SP3 4DY",SP3 4DY,310000,,freehold,old_stock,51.1978534,-1.9015112,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-01-29,"43, Spracklands, Dinton, SP3 5DY",SP3 5DY,215000,,freehold,old_stock,51.0840649,-1.9770478,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-01-28,"Flat 2, The Crown Inn, Church Street, Tisbury, SP3 6NH",SP3 6NH,330000,,leasehold,old_stock,51.0619853,-2.0810528,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-27,"37, Nettlecombe, SP7 8PR",SP7 8PR,230000,3,freehold,old_stock,51.0088212,-2.1847251,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-27,"Lake Mead, Frog Lane, Motcombe, SP7 9NY",SP7 9NY,625000,,freehold,old_stock,51.0274848,-2.2078341,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-24,"10, Salisbury Street, SP7 8EJ",SP7 8EJ,318000,,freehold,old_stock,51.0060224,-2.1936812,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-01-24,"Text Cottage, Orcheston, SP3 4RH",SP3 4RH,313000,,freehold,old_stock,51.2035343,-1.9167028,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-22,"23, Casterbridge Way, SP8 4FG",SP8 4FG,392000,4,freehold,old_stock,51.0461635,-2.28394,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-22,"12, Briar Close, SP8 4SS",SP8 4SS,425000,4,freehold,old_stock,51.039755,-2.2863212,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-22,"The Barn, Shooters Lane, SP7 8EZ",SP7 8EZ,380000,3,freehold,old_stock,51.0054429,-2.1947724,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-22,"Lantern Cottage, 22, The Knapp, SP7 8LH",SP7 8LH,400000,,freehold,old_stock,51.0069138,-2.2044057,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-22,"2, Barton Hill, SP7 8DQ",SP7 8DQ,500000,,freehold,old_stock,51.0080846,-2.193556,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-01-22,"Bramble Cottage, East Knoyle, SP3 6BY",SP3 6BY,700000,,freehold,old_stock,51.0665526,-2.149657,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-20,"Paddock Way, The Street, Motcombe, SP7 9PD",SP7 9PD,650000,,freehold,old_stock,51.032789,-2.2195755,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-17,"The Old Manse, New Road, SP8 4JH",SP8 4JH,90000,,freehold,old_stock,51.0346191,-2.2691814,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-17,"7, King Edmund Court, SP8 4DL",SP8 4DL,136000,,leasehold,old_stock,51.0397744,-2.2805815,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-01-17,"36, Shreen Way, SP8 4EL",SP8 4EL,345000,3,freehold,old_stock,51.0445725,-2.2716449,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-17,"3, Burton Close, SP7 8SW",SP7 8SW,215000,2,freehold,old_stock,51.0077286,-2.1838459,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-17,"53, Anstee Road, SP7 8GT",SP7 8GT,320000,3,freehold,old_stock,51.0082295,-2.1821204,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-01-17,"7, Tanyard Lane, SP7 8HW",SP7 8HW,330000,3,freehold,old_stock,51.0026892,-2.2023718,2026-02-16T14:24:08.993Z
